timestamp,series_id,city,station_id,actual_pm25,predicted_pm25,absolute_error,actual_risk,predicted_risk,risk_match,actual_unhealthy_or_worse,predicted_unhealthy_or_worse,tft_predicted_pm25,persistence_24h,rolling_mean_24h
2026-03-24 15:00:00,astana__kgmt_9,astana,kgmt_9,26.19,31.97921,5.7892098999023425,moderate,moderate,True,False,False,9.580568e-06,28.32,34.97770833333335
2026-03-24 16:00:00,astana__kgmt_9,astana,kgmt_9,23.47,33.50506,10.03505828857422,moderate,moderate,True,False,False,9.359921e-06,26.0,35.54937500000001
2026-03-24 17:00:00,astana__kgmt_9,astana,kgmt_9,11.11,32.437866,21.3278662109375,safe,moderate,False,False,False,6.6386046e-06,20.77,35.29354166666668
2026-03-24 18:00:00,astana__kgmt_9,astana,kgmt_9,6.28,33.73115,27.451151580810546,safe,moderate,False,False,False,5.0282997e-06,19.18,35.428541666666675
2026-03-24 19:00:00,astana__kgmt_9,astana,kgmt_9,5.65,33.48897,27.83897171020508,safe,moderate,False,False,False,2.9437788e-06,18.14,30.82854166666668
2026-03-24 20:00:00,astana__kgmt_9,astana,kgmt_9,7.09,34.640472,27.550472412109375,safe,moderate,False,False,False,1.756471e-06,10.31,25.16312500000001
2026-03-24 21:00:00,astana__kgmt_9,astana,kgmt_9,4.57,31.519053,26.949052505493164,safe,moderate,False,False,False,2.4386563e-07,11.07,21.84500000000001
2026-03-24 22:00:00,astana__kgmt_9,astana,kgmt_9,9.06,32.976776,23.916776123046873,safe,moderate,False,False,False,1.9262507e-10,12.96,21.232083333333343
2026-03-24 23:00:00,astana__kgmt_9,astana,kgmt_9,11.94,33.764717,21.824717102050784,safe,moderate,False,False,False,1.7334436e-11,6.23,21.027500000000007
2026-03-25 00:00:00,astana__kgmt_9,astana,kgmt_9,3.94,31.967567,28.027567443847655,safe,moderate,False,False,False,9.0741116e-11,7.78,20.81041666666668
2026-03-25 01:00:00,astana__kgmt_9,astana,kgmt_9,7.55,30.307405,22.757405471801757,safe,moderate,False,False,False,9.388226e-11,6.25,20.606250000000006
2026-03-24 02:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.31,2.4958675,0.18586749076843256,safe,safe,True,False,False,0.5508752,1.94,4.080833333333342
2026-03-24 03:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.63,3.372238,0.7422379207611085,safe,safe,True,False,False,0.5590137,7.58,3.995833333333343
2026-03-24 04:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.19,3.8562922,1.6662922477722169,safe,safe,True,False,False,0.6222693,4.89,4.060000000000009
2026-03-24 05:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.59,4.0332313,1.4432312583923341,safe,safe,True,False,False,0.6546122,7.12,4.109166666666676
2026-03-24 06:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.09,4.1847644,2.094764385223389,safe,safe,True,False,False,0.6488811,6.1,4.232083333333343
2026-03-24 07:00:00,karaganda__kgmt_43,karaganda,kgmt_43,1.87,4.2750463,2.4050463485717772,safe,safe,True,False,False,0.6449556,8.34,4.383333333333343
2026-03-24 08:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.0,4.3243856,2.324385643005371,safe,safe,True,False,False,0.60044235,5.25,4.61250000000001
2026-03-24 09:00:00,karaganda__kgmt_43,karaganda,kgmt_43,1.99,4.156191,2.1661908721923826,safe,safe,True,False,False,0.5757343,6.48,4.514583333333342
2026-03-24 10:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.05,4.01154,1.961539936065674,safe,safe,True,False,False,0.5578341,5.26,4.652916666666676
2026-03-24 11:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.51,3.48885,0.9788501167297365,safe,safe,True,False,False,0.56689596,3.31,4.519583333333343
2026-03-24 12:00:00,karaganda__kgmt_43,karaganda,kgmt_43,1.55,3.0247753,1.4747752666473388,safe,safe,True,False,False,0.5301717,2.99,4.182083333333343
2026-03-24 13:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.05,2.989014,0.9390139102935793,safe,safe,True,False,False,0.560929,3.02,3.963333333333343
2026-03-24 14:00:00,karaganda__kgmt_43,karaganda,kgmt_43,3.17,3.4206514,0.25065143585205085,safe,safe,True,False,False,0.61617494,4.11,3.912916666666676
2026-03-24 15:00:00,karaganda__kgmt_43,karaganda,kgmt_43,3.72,3.1534653,0.5665347290039064,safe,safe,True,False,False,0.61626726,3.28,3.937083333333343
2026-03-24 16:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.37,3.1907642,0.8207641887664794,safe,safe,True,False,False,0.62002593,4.02,3.956666666666676
2026-03-24 17:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.28,3.368149,1.0881490421295168,safe,safe,True,False,False,0.6022868,4.6,4.001666666666676
2026-03-24 18:00:00,karaganda__kgmt_43,karaganda,kgmt_43,3.13,3.019366,0.11063397407531728,safe,safe,True,False,False,0.5811318,3.1,4.126666666666677
2026-03-24 19:00:00,karaganda__kgmt_43,karaganda,kgmt_43,2.78,2.8804245,0.10042449951171895,safe,safe,True,False,False,0.5860189,2.93,4.185833333333343
2026-03-24 20:00:00,karaganda__kgmt_43,karaganda,kgmt_43,1.53,2.7635,1.2334999752044677,safe,safe,True,False,False,0.6002529,2.05,4.201666666666676
2026-03-24 21:00:00,karaganda__kgmt_43,karaganda,kgmt_43,1.7,2.6825178,0.9825177669525147,safe,safe,True,False,False,0.5566385,2.3,4.084583333333343
2026-03-24 22:00:00,karaganda__kgmt_43,karaganda,kgmt_43,0.95,2.6825178,1.7325177669525147,safe,safe,True,False,False,0.46501267,1.2,3.94625000000001
2026-03-24 23:00:00,karaganda__kgmt_43,karaganda,kgmt_43,1.32,2.5551174,1.23511736869812,safe,safe,True,False,False,0.4903515,0.97,3.922916666666677
2026-03-25 00:00:00,karaganda__kgmt_43,karaganda,kgmt_43,0.8,2.3081217,1.5081216812133789,safe,safe,True,False,False,0.5089725,0.81,3.88500000000001
2026-03-25 01:00:00,karaganda__kgmt_43,karaganda,kgmt_43,1.17,2.1275616,0.9575615692138673,safe,safe,True,False,False,0.5321869,1.09,3.8733333333333433
